Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Children,Education_Graduate,Education_Postgraduate,Education_Undergraduate,Living_With_Alone,Living_With_Partner
77226.0,29,2,6,8,12,3,0,0,63,121,1138,1,1.0,0.0,0.0,0.0,1.0
72643.0,60,1,3,10,7,2,0,1,77,487,1429,0,1.0,0.0,0.0,1.0,0.0
85738.0,41,1,3,6,11,1,0,0,48,157,1371,0,0.0,1.0,0.0,0.0,1.0
55686.0,27,2,6,3,5,4,0,0,60,500,982,1,1.0,0.0,0.0,1.0,0.0
39062.0,28,1,1,0,3,4,0,0,43,96,44,1,1.0,0.0,0.0,1.0,0.0
34600.0,8,5,5,2,5,8,0,1,55,544,318,2,1.0,0.0,0.0,0.0,1.0
40794.0,18,2,6,3,5,7,0,0,51,448,434,1,1.0,0.0,0.0,0.0,1.0
54690.0,76,3,3,1,5,3,0,0,55,234,198,2,0.0,0.0,1.0,0.0,1.0
4428.0,0,0,25,0,0,1,0,0,57,267,359,1,1.0,0.0,0.0,0.0,1.0
32632.0,32,2,4,4,8,5,0,0,63,696,576,0,0.0,0.0,1.0,0.0,1.0
38236.0,2,4,3,0,4,7,0,0,58,282,88,2,0.0,1.0,0.0,1.0,0.0
36781.0,16,1,2,1,2,8,0,1,47,80,63,1,1.0,0.0,0.0,0.0,1.0
31385.0,56,1,1,0,2,8,0,1,42,571,27,1,0.0,1.0,0.0,1.0,0.0
24570.0,97,3,4,0,4,9,0,0,42,487,193,1,1.0,0.0,0.0,0.0,1.0
25509.0,15,3,3,0,3,9,0,1,52,649,101,1,0.0,1.0,0.0,1.0,0.0
94642.0,35,0,5,7,9,1,0,0,75,137,2211,0,1.0,0.0,0.0,0.0,1.0
58646.0,3,1,2,1,4,4,0,0,64,384,140,1,0.0,1.0,0.0,0.0,1.0
53201.0,49,8,6,3,5,7,0,0,51,502,415,2,1.0,0.0,0.0,1.0,0.0
21994.0,4,1,0,0,3,5,0,0,69,552,22,1,1.0,0.0,0.0,0.0,1.0
57113.0,45,6,4,1,5,7,0,0,48,508,263,2,1.0,0.0,0.0,0.0,1.0
51373.0,37,1,3,5,3,4,0,0,35,372,393,0,1.0,0.0,0.0,0.0,1.0
23477.0,39,3,3,0,4,8,0,0,40,251,147,1,1.0,0.0,0.0,0.0,1.0
58116.0,38,2,3,3,8,2,0,0,70,77,443,1,1.0,0.0,0.0,0.0,1.0
72968.0,8,1,5,5,8,3,0,1,63,195,1958,0,0.0,1.0,0.0,1.0,0.0
39791.0,89,2,3,1,4,7,0,0,55,458,174,1,0.0,1.0,0.0,0.0,1.0
91712.0,47,0,9,7,11,3,0,1,79,255,2217,0,0.0,1.0,0.0,1.0,0.0
94472.0,75,1,5,5,5,5,0,0,68,87,1691,1,1.0,0.0,0.0,1.0,0.0
13672.0,86,2,1,0,3,8,0,0,66,438,25,2,1.0,0.0,0.0,0.0,1.0
96547.0,4,0,7,6,8,2,0,1,46,37,809,0,0.0,0.0,1.0,0.0,1.0
79205.0,73,1,6,5,4,4,0,1,51,669,895,0,1.0,0.0,0.0,0.0,1.0
56559.0,46,3,4,3,8,4,0,0,51,551,484,1,0.0,1.0,0.0,0.0,1.0
32644.0,38,4,7,1,6,8,0,0,53,529,413,1,0.0,1.0,0.0,0.0,1.0
67506.0,73,1,4,1,6,3,0,0,46,178,331,1,0.0,0.0,1.0,1.0,0.0
24206.0,66,1,1,0,3,6,0,0,56,478,25,1,1.0,0.0,0.0,1.0,0.0
28420.0,36,1,1,0,2,6,0,0,59,187,13,1,0.0,1.0,0.0,1.0,0.0
22979.0,29,3,3,2,2,8,0,1,56,661,115,1,1.0,0.0,0.0,0.0,1.0
33279.0,29,1,0,0,3,3,0,0,60,17,16,0,1.0,0.0,0.0,1.0,0.0
46423.0,6,3,2,0,4,7,0,0,54,284,92,2,0.0,1.0,0.0,1.0,0.0
30368.0,97,2,2,0,3,8,0,0,49,234,52,1,1.0,0.0,0.0,0.0,1.0
63684.0,61,3,8,4,8,5,0,0,56,580,1464,1,1.0,0.0,0.0,0.0,1.0
41638.0,68,4,5,5,3,8,0,0,62,501,441,1,1.0,0.0,0.0,1.0,0.0
68805.0,73,1,3,1,7,2,0,0,67,285,283,1,0.0,1.0,0.0,1.0,0.0
65814.0,90,3,8,2,10,5,0,0,60,119,747,1,0.0,1.0,0.0,0.0,1.0
71964.0,81,1,5,6,5,3,0,0,68,405,1870,0,1.0,0.0,0.0,1.0,0.0
39146.0,1,3,4,0,4,8,0,0,40,500,165,1,1.0,0.0,0.0,1.0,0.0
96876.0,79,1,7,7,9,2,0,1,49,327,1941,0,1.0,0.0,0.0,0.0,1.0
34445.0,92,6,11,2,8,9,0,0,45,518,839,0,0.0,0.0,1.0,0.0,1.0
68281.0,31,1,2,9,13,5,0,1,68,691,1655,0,1.0,0.0,0.0,1.0,0.0
37284.0,46,1,0,0,3,6,0,0,51,457,23,2,0.0,0.0,1.0,0.0,1.0
36790.0,14,1,2,1,2,9,0,1,43,485,66,0,1.0,0.0,0.0,0.0,1.0
27943.0,89,3,2,0,3,8,0,0,59,440,37,2,1.0,0.0,0.0,0.0,1.0
22263.0,31,2,1,0,3,6,1,0,75,91,21,2,1.0,0.0,0.0,1.0,0.0
30261.0,75,1,0,0,3,8,0,0,54,642,22,3,1.0,0.0,0.0,0.0,1.0
28587.0,42,3,2,0,4,6,0,0,48,137,78,1,1.0,0.0,0.0,0.0,1.0
43815.0,53,1,2,0,3,6,0,0,44,450,79,1,0.0,1.0,0.0,0.0,1.0
48195.0,53,6,4,2,5,6,0,0,70,159,265,2,1.0,0.0,0.0,0.0,1.0
77027.0,23,2,8,3,6,4,0,0,74,144,1175,1,0.0,1.0,0.0,0.0,1.0
71322.0,57,2,8,5,13,4,0,0,61,498,1305,1,0.0,1.0,0.0,0.0,1.0
32765.0,49,2,2,0,4,5,0,0,47,126,46,1,0.0,1.0,0.0,0.0,1.0
29672.0,6,1,0,0,3,6,0,0,61,474,25,2,1.0,0.0,0.0,0.0,1.0
23272.0,29,1,1,0,3,4,0,0,73,255,46,0,1.0,0.0,0.0,1.0,0.0
49912.0,5,4,10,5,7,8,0,1,77,660,874,1,0.0,1.0,0.0,0.0,1.0
7500.0,98,4,2,1,3,9,0,0,41,697,100,1,0.0,0.0,1.0,0.0,1.0
68117.0,80,2,11,8,4,6,0,1,79,476,930,1,0.0,1.0,0.0,1.0,0.0
67225.0,4,3,7,2,11,5,0,0,71,215,868,1,1.0,0.0,0.0,0.0,1.0
17649.0,70,3,3,0,3,8,0,0,50,229,45,1,1.0,0.0,0.0,0.0,1.0
55914.0,32,4,11,6,8,7,0,0,51,426,1260,1,1.0,0.0,0.0,0.0,1.0
40059.0,82,1,6,2,3,8,0,0,42,274,414,1,1.0,0.0,0.0,0.0,1.0
60905.0,27,2,3,3,7,2,0,0,76,206,392,1,1.0,0.0,0.0,0.0,1.0
75330.0,94,4,10,3,12,6,0,0,49,633,1109,2,1.0,0.0,0.0,0.0,1.0
60689.0,23,4,4,4,10,3,0,0,75,393,639,1,1.0,0.0,0.0,1.0,0.0
38680.0,97,1,2,0,3,7,0,0,42,458,79,1,1.0,0.0,0.0,0.0,1.0
61416.0,25,1,10,3,10,6,0,0,44,506,1665,0,1.0,0.0,0.0,0.0,1.0
49767.0,92,1,5,4,8,4,0,0,35,423,692,0,1.0,0.0,0.0,1.0,0.0
83273.0,98,10,4,6,9,7,0,0,56,642,1392,3,1.0,0.0,0.0,1.0,0.0
29009.0,19,2,2,0,3,6,0,0,45,212,44,1,1.0,0.0,0.0,0.0,1.0
45057.0,80,1,2,0,3,5,0,0,47,210,50,1,0.0,1.0,0.0,0.0,1.0
37150.0,80,8,4,3,6,7,0,0,55,656,467,1,1.0,0.0,0.0,0.0,1.0
43020.0,79,3,4,1,4,6,0,0,56,211,223,1,1.0,0.0,0.0,1.0,0.0
53154.0,50,1,3,1,4,4,0,0,67,20,158,1,1.0,0.0,0.0,0.0,1.0
65308.0,60,1,7,8,12,4,0,0,53,291,1211,0,1.0,0.0,0.0,0.0,1.0
76467.0,44,2,2,5,5,6,0,1,56,681,1575,1,1.0,0.0,0.0,1.0,0.0
81044.0,0,1,5,6,10,1,0,0,79,184,1208,0,0.0,0.0,1.0,0.0,1.0
32871.0,28,1,1,0,3,4,0,0,75,477,43,2,1.0,0.0,0.0,0.0,1.0
55801.0,35,6,7,2,6,7,0,0,51,280,527,2,1.0,0.0,0.0,1.0,0.0
76320.0,49,2,6,3,4,2,0,0,67,7,932,1,1.0,0.0,0.0,1.0,0.0
36927.0,46,2,3,0,3,8,0,0,71,27,71,2,0.0,1.0,0.0,1.0,0.0
48794.0,97,1,1,0,3,4,0,0,73,3,54,2,1.0,0.0,0.0,0.0,1.0
23478.0,51,1,3,0,3,8,0,0,61,467,129,0,1.0,0.0,0.0,1.0,0.0
71128.0,80,3,2,10,12,7,0,0,53,631,1615,1,1.0,0.0,0.0,1.0,0.0
70179.0,10,3,7,3,13,5,0,0,50,343,1034,1,0.0,1.0,0.0,1.0,0.0
59462.0,29,2,9,2,12,7,0,0,76,540,1088,1,1.0,0.0,0.0,0.0,1.0
51381.5,52,7,4,10,4,3,0,0,57,407,721,2,0.0,1.0,0.0,0.0,1.0
38361.0,74,3,3,1,3,7,0,0,57,184,137,1,1.0,0.0,0.0,0.0,1.0
51381.5,82,2,3,0,3,6,0,0,45,394,47,1,0.0,1.0,0.0,1.0,0.0
70038.0,54,1,4,4,8,2,0,0,44,247,1244,0,0.0,1.0,0.0,0.0,1.0
42554.0,93,2,2,0,3,4,0,0,48,533,41,2,1.0,0.0,0.0,0.0,1.0
67445.0,63,5,9,6,12,6,0,0,52,686,1174,1,1.0,0.0,0.0,0.0,1.0
67046.0,92,2,4,5,4,2,0,0,75,539,993,1,1.0,0.0,0.0,1.0,0.0
42192.0,40,1,2,1,3,4,0,0,78,296,100,0,1.0,0.0,0.0,0.0,1.0
77610.0,70,2,4,7,4,7,0,0,74,608,1680,1,0.0,1.0,0.0,0.0,1.0
31761.0,96,2,3,0,4,5,0,0,42,85,98,1,1.0,0.0,0.0,0.0,1.0
34350.0,81,1,1,0,3,7,0,0,47,253,48,1,1.0,0.0,0.0,0.0,1.0
54591.0,63,3,6,2,8,5,0,0,77,328,519,1,1.0,0.0,0.0,0.0,1.0
71866.0,85,1,6,3,10,3,0,0,70,186,715,1,1.0,0.0,0.0,0.0,1.0
25293.0,51,1,1,1,2,8,0,0,57,287,37,1,1.0,0.0,0.0,0.0,1.0
42000.0,23,2,5,2,11,5,0,1,39,535,653,0,0.0,1.0,0.0,1.0,0.0
69520.0,95,1,9,6,5,5,0,0,43,357,1455,0,1.0,0.0,0.0,0.0,1.0
64713.0,11,2,5,5,7,4,0,1,56,142,602,1,1.0,0.0,0.0,1.0,0.0
27889.0,42,1,1,1,2,6,0,0,49,359,26,1,0.0,1.0,0.0,0.0,1.0
22123.0,77,1,2,1,3,5,0,0,66,94,102,0,0.0,0.0,1.0,1.0,0.0
51381.5,82,4,2,1,3,8,0,0,55,483,97,2,1.0,0.0,0.0,0.0,1.0
51381.5,83,2,4,1,4,6,0,0,72,371,207,1,0.0,1.0,0.0,0.0,1.0
27803.0,40,2,3,0,4,8,0,0,53,672,176,1,1.0,0.0,0.0,0.0,1.0
51381.5,95,3,6,1,5,7,0,0,71,254,450,1,1.0,0.0,0.0,1.0,0.0
51651.0,32,4,6,2,5,8,0,0,66,599,433,1,1.0,0.0,0.0,0.0,1.0
68487.0,48,1,9,7,13,4,0,0,38,532,1366,0,1.0,0.0,0.0,0.0,1.0
51381.5,75,1,5,5,11,1,0,1,83,242,1564,0,0.0,1.0,0.0,1.0,0.0
56796.0,24,3,8,9,7,7,0,0,57,498,1001,1,1.0,0.0,0.0,0.0,1.0
87000.0,61,1,4,6,7,2,0,0,34,561,961,0,0.0,0.0,1.0,0.0,1.0
79823.0,6,1,6,9,7,2,0,0,67,90,1518,1,1.0,0.0,0.0,0.0,1.0
30828.0,16,2,1,1,4,3,0,0,46,268,56,1,1.0,0.0,0.0,1.0,0.0
34109.0,39,1,0,0,3,4,0,0,55,235,22,1,0.0,1.0,0.0,0.0,1.0
53367.0,2,7,5,1,8,7,0,1,52,302,400,2,0.0,1.0,0.0,1.0,0.0
22390.0,49,1,1,0,2,7,0,0,57,251,26,0,0.0,0.0,1.0,0.0,1.0
71322.0,31,1,4,1,7,2,0,0,50,58,350,1,1.0,0.0,0.0,0.0,1.0
79244.0,58,1,4,10,7,1,0,1,33,557,1216,0,1.0,0.0,0.0,1.0,0.0
49912.0,5,4,10,5,7,8,0,1,77,660,874,1,0.0,1.0,0.0,0.0,1.0
48699.0,90,1,1,0,3,5,0,0,76,404,40,2,0.0,1.0,0.0,0.0,1.0
80144.0,47,1,3,7,8,1,0,0,51,272,1367,0,1.0,0.0,0.0,0.0,1.0
54252.0,25,5,4,1,5,6,0,0,70,397,264,2,1.0,0.0,0.0,1.0,0.0
81929.0,60,2,4,4,10,6,0,1,50,638,2053,1,0.0,1.0,0.0,0.0,1.0
76068.0,67,1,2,3,4,6,0,0,51,577,1376,1,1.0,0.0,0.0,0.0,1.0
53204.0,40,1,1,0,3,4,0,0,50,101,45,2,0.0,1.0,0.0,0.0,1.0
67911.0,63,3,6,7,11,3,0,0,77,38,976,1,0.0,1.0,0.0,0.0,1.0
14796.0,1,2,1,0,3,9,0,1,42,650,51,1,0.0,0.0,1.0,0.0,1.0
78128.0,89,2,8,4,6,3,0,0,52,130,1264,1,0.0,1.0,0.0,0.0,1.0
14188.0,40,1,2,0,4,6,0,0,54,486,75,0,0.0,0.0,1.0,0.0,1.0
20425.0,5,2,2,0,3,7,0,0,40,608,57,1,0.0,0.0,1.0,0.0,1.0
58646.0,3,1,2,1,4,4,0,0,64,384,140,1,0.0,1.0,0.0,0.0,1.0
72967.0,1,2,7,2,8,5,0,1,56,561,497,1,1.0,0.0,0.0,1.0,0.0
48150.0,24,3,5,1,4,7,0,0,77,386,266,1,0.0,1.0,0.0,0.0,1.0
82332.0,89,1,5,3,12,2,0,1,65,650,2006,0,1.0,0.0,0.0,1.0,0.0
58275.0,48,6,8,2,7,7,0,0,71,392,615,2,1.0,0.0,0.0,1.0,0.0
44953.0,31,1,7,3,13,6,0,0,45,555,1021,0,0.0,1.0,0.0,0.0,1.0
34587.0,68,2,1,0,3,4,0,0,73,44,22,2,1.0,0.0,0.0,0.0,1.0
43018.0,46,1,2,2,2,5,0,0,52,240,133,1,0.0,1.0,0.0,0.0,1.0
45736.0,92,5,7,1,6,7,0,0,72,340,437,1,0.0,1.0,0.0,0.0,1.0
66476.0,80,2,6,8,10,4,0,0,57,207,1013,1,0.0,1.0,0.0,0.0,1.0
27733.0,16,2,2,0,3,7,0,0,45,307,57,1,0.0,0.0,1.0,0.0,1.0
69805.0,50,2,6,8,11,2,0,0,74,159,1038,1,0.0,1.0,0.0,0.0,1.0
72217.0,93,1,3,10,8,2,0,0,64,445,1573,0,0.0,1.0,0.0,1.0,0.0
25818.0,51,1,0,1,2,7,0,0,55,619,28,1,1.0,0.0,0.0,1.0,0.0
37509.0,24,2,3,0,4,7,0,0,50,655,123,1,0.0,1.0,0.0,0.0,1.0
25176.0,79,1,1,0,2,7,0,0,50,323,13,2,0.0,0.0,1.0,0.0,1.0
43586.0,26,3,3,0,4,8,0,0,46,668,132,1,1.0,0.0,0.0,0.0,1.0
53230.0,86,4,5,2,12,5,0,0,70,695,732,1,0.0,0.0,1.0,0.0,1.0
50116.0,68,2,1,0,4,5,0,0,69,9,66,2,1.0,0.0,0.0,0.0,1.0
84906.0,98,1,5,6,12,2,0,0,54,268,1631,0,1.0,0.0,0.0,0.0,1.0
61286.0,34,2,7,1,8,5,0,0,60,331,608,1,1.0,0.0,0.0,0.0,1.0
82333.0,60,1,4,3,10,2,0,1,40,456,1822,0,0.0,1.0,0.0,0.0,1.0
65220.0,3,4,8,4,7,6,0,1,61,664,1282,0,0.0,1.0,0.0,0.0,1.0
33590.0,65,1,1,0,2,7,0,0,52,238,8,3,1.0,0.0,0.0,0.0,1.0
30992.0,83,1,1,0,3,7,0,0,50,433,43,1,1.0,0.0,0.0,1.0,0.0
72309.0,64,1,5,6,8,3,0,1,50,475,1931,0,0.0,1.0,0.0,1.0,0.0
156924.0,85,0,0,0,0,0,0,0,77,304,8,0,0.0,1.0,0.0,0.0,1.0
16005.0,69,3,2,1,2,8,0,0,46,684,103,1,0.0,0.0,1.0,0.0,1.0
65487.0,48,3,3,5,6,2,0,0,69,170,1169,0,0.0,1.0,0.0,1.0,0.0
58692.0,21,1,8,2,4,7,0,0,61,84,395,1,1.0,0.0,0.0,0.0,1.0
40590.0,30,5,3,4,3,6,0,0,57,270,258,2,1.0,0.0,0.0,1.0,0.0
20587.0,39,1,1,1,2,7,0,0,56,49,25,1,1.0,0.0,0.0,1.0,0.0
62637.0,76,1,2,2,5,2,0,0,72,120,185,1,0.0,1.0,0.0,1.0,0.0
29435.0,11,4,3,2,2,9,0,1,60,692,180,2,0.0,1.0,0.0,1.0,0.0
19346.0,26,1,1,0,3,8,0,0,52,150,22,1,1.0,0.0,0.0,1.0,0.0
35788.0,34,2,2,0,3,6,0,0,55,157,44,2,1.0,0.0,0.0,0.0,1.0
36997.0,72,5,2,1,4,5,0,0,58,513,94,2,1.0,0.0,0.0,1.0,0.0
23539.0,13,1,2,0,4,6,0,0,69,121,81,0,1.0,0.0,0.0,0.0,1.0
65333.0,58,7,9,4,8,6,0,0,53,163,798,1,1.0,0.0,0.0,1.0,0.0
78499.0,12,1,11,3,4,4,0,1,69,218,1334,0,1.0,0.0,0.0,1.0,0.0
29732.0,23,1,2,0,2,9,0,0,55,96,38,1,0.0,1.0,0.0,0.0,1.0
41275.0,33,4,3,1,3,5,0,0,66,97,61,3,0.0,1.0,0.0,0.0,1.0
63516.0,30,4,4,1,7,5,0,0,53,358,300,2,0.0,1.0,0.0,0.0,1.0
42769.0,15,2,1,1,4,4,0,0,64,260,88,1,0.0,1.0,0.0,0.0,1.0
49572.0,25,2,2,0,3,7,0,0,68,196,54,2,0.0,1.0,0.0,0.0,1.0
69209.0,4,2,5,3,6,4,0,0,54,650,1782,0,1.0,0.0,0.0,0.0,1.0
17148.0,80,4,3,1,3,8,0,0,50,152,68,1,1.0,0.0,0.0,0.0,1.0
40590.0,30,5,3,4,3,6,0,0,57,270,258,2,1.0,0.0,0.0,1.0,0.0
30560.0,6,1,1,0,3,7,0,0,50,367,31,1,0.0,1.0,0.0,0.0,1.0
32146.0,16,2,2,0,4,6,0,0,43,48,66,1,0.0,0.0,1.0,0.0,1.0
41713.0,57,5,3,1,4,6,0,0,62,61,174,2,0.0,0.0,1.0,1.0,0.0
34176.0,9,1,1,0,3,3,0,0,51,158,28,1,0.0,1.0,0.0,0.0,1.0
58482.0,59,2,7,4,9,6,0,0,71,109,731,1,0.0,1.0,0.0,0.0,1.0
59686.0,78,1,4,1,6,4,0,0,61,155,274,1,1.0,0.0,0.0,1.0,0.0
60896.0,90,3,9,10,4,6,0,1,62,626,1701,1,0.0,1.0,0.0,0.0,1.0
62994.0,74,1,6,2,4,6,0,0,46,117,312,1,1.0,0.0,0.0,0.0,1.0
47320.0,10,6,5,1,8,6,0,0,69,332,414,1,1.0,0.0,0.0,0.0,1.0
74859.0,63,1,6,5,11,3,0,0,77,391,1565,0,0.0,0.0,1.0,1.0,0.0
15253.0,13,2,1,0,3,7,0,0,34,244,29,1,0.0,0.0,1.0,1.0,0.0
31560.0,98,2,2,1,3,8,0,0,52,370,94,1,0.0,1.0,0.0,1.0,0.0
72071.0,4,3,5,4,8,2,0,0,72,500,1338,1,1.0,0.0,0.0,1.0,0.0
91172.0,94,0,4,3,7,3,0,1,36,459,1092,0,0.0,1.0,0.0,1.0,0.0
90000.0,91,1,4,8,5,1,0,0,42,188,1479,0,1.0,0.0,0.0,0.0,1.0
41967.0,66,1,1,0,3,4,0,0,45,218,54,2,1.0,0.0,0.0,1.0,0.0
69263.0,14,1,9,1,7,6,0,0,61,116,568,1,1.0,0.0,0.0,1.0,0.0
65706.0,77,1,11,3,12,7,0,1,56,366,1199,0,0.0,0.0,1.0,1.0,0.0
60934.0,41,2,6,4,11,4,0,0,51,163,873,1,1.0,0.0,0.0,0.0,1.0
71965.0,21,3,6,3,5,3,0,0,75,335,1213,1,1.0,0.0,0.0,0.0,1.0
65210.0,25,2,9,3,8,6,0,0,71,111,731,1,1.0,0.0,0.0,0.0,1.0
79174.0,2,1,5,6,7,2,0,1,51,534,2043,0,0.0,1.0,0.0,0.0,1.0
81380.0,51,1,4,2,10,2,0,0,59,554,1893,0,0.0,1.0,0.0,1.0,0.0
48432.0,3,5,7,1,6,8,0,0,53,619,424,1,0.0,1.0,0.0,1.0,0.0
52914.0,32,2,7,3,3,7,0,0,55,538,575,1,1.0,0.0,0.0,0.0,1.0
38946.0,84,2,3,1,6,5,0,0,71,248,257,1,1.0,0.0,0.0,0.0,1.0
26067.0,49,3,3,0,3,8,0,0,52,237,56,1,1.0,0.0,0.0,0.0,1.0
44325.0,69,4,8,2,7,8,0,0,54,479,542,1,0.0,1.0,0.0,0.0,1.0
42523.0,96,1,1,1,4,2,0,0,62,67,125,0,1.0,0.0,0.0,0.0,1.0
26487.0,23,3,2,1,3,5,0,0,48,405,69,1,0.0,0.0,1.0,1.0,0.0
53233.0,18,1,1,0,3,4,0,0,69,103,40,1,0.0,0.0,1.0,0.0,1.0
67716.0,8,4,7,4,13,5,0,0,66,535,1016,1,1.0,0.0,0.0,0.0,1.0
76234.0,21,1,8,3,11,3,0,0,54,143,907,1,0.0,1.0,0.0,0.0,1.0
84117.0,60,1,7,10,6,2,0,0,70,49,1566,0,0.0,1.0,0.0,0.0,1.0
65487.0,48,3,3,5,6,2,0,0,69,170,1169,0,0.0,1.0,0.0,0.0,1.0
25224.0,36,2,1,1,3,3,0,0,54,105,46,1,0.0,0.0,1.0,0.0,1.0
89616.0,36,1,7,5,12,2,0,1,43,489,1644,0,0.0,1.0,0.0,1.0,0.0
40851.0,63,1,1,1,2,7,0,0,55,493,59,2,1.0,0.0,0.0,1.0,0.0
27469.0,2,1,0,0,3,6,0,0,79,696,17,0,1.0,0.0,0.0,0.0,1.0
82347.0,38,1,7,7,10,3,0,1,69,600,1853,0,0.0,0.0,1.0,0.0,1.0
73803.0,61,2,9,5,6,6,0,1,69,697,1528,1,1.0,0.0,0.0,0.0,1.0
8820.0,52,4,3,0,3,8,0,0,74,464,35,2,0.0,1.0,0.0,1.0,0.0
43322.0,25,1,3,0,4,7,0,0,52,69,141,0,1.0,0.0,0.0,1.0,0.0
55593.0,63,2,6,6,3,6,0,0,53,312,546,1,1.0,0.0,0.0,0.0,1.0
50501.0,10,7,5,4,4,6,0,1,72,376,500,2,1.0,0.0,0.0,0.0,1.0
37085.0,65,4,3,0,3,8,0,0,51,3,61,2,1.0,0.0,0.0,0.0,1.0
16185.0,71,2,2,2,2,8,0,0,36,328,106,1,0.0,0.0,1.0,1.0,0.0
57731.0,0,4,8,8,6,6,0,0,57,583,704,1,1.0,0.0,0.0,1.0,0.0
48432.0,3,5,7,1,6,8,0,1,53,619,424,1,0.0,1.0,0.0,1.0,0.0
73807.0,88,2,5,5,11,2,0,0,48,543,849,1,1.0,0.0,0.0,0.0,1.0
18929.0,15,1,1,0,4,6,0,0,36,498,85,0,1.0,0.0,0.0,0.0,1.0
35893.0,80,6,3,1,5,8,0,0,58,622,199,2,1.0,0.0,0.0,1.0,0.0
61014.0,17,4,9,3,4,7,0,0,46,687,1147,1,1.0,0.0,0.0,0.0,1.0
32144.0,76,4,2,1,3,7,0,0,72,98,54,2,1.0,0.0,0.0,0.0,1.0
14918.0,52,1,1,0,3,6,0,0,63,569,43,1,0.0,0.0,1.0,0.0,1.0
45146.0,28,2,1,1,2,4,0,0,63,349,53,2,1.0,0.0,0.0,1.0,0.0
41769.0,31,6,8,1,7,8,0,0,71,501,521,1,0.0,0.0,1.0,1.0,0.0
88325.0,42,1,6,2,9,2,0,0,45,144,1623,0,1.0,0.0,0.0,0.0,1.0
38054.0,24,2,2,0,3,7,0,0,76,59,45,2,0.0,1.0,0.0,1.0,0.0
80617.0,42,1,4,6,8,2,0,0,31,625,1435,0,0.0,0.0,1.0,1.0,0.0
5305.0,12,0,1,0,0,13,0,0,50,334,32,1,1.0,0.0,0.0,0.0,1.0
36807.0,88,1,1,0,2,6,0,0,72,556,16,2,1.0,0.0,0.0,0.0,1.0
28427.0,67,2,2,0,3,8,0,0,43,465,52,1,1.0,0.0,0.0,0.0,1.0
82032.0,54,0,4,6,7,1,0,0,78,85,1234,0,0.0,1.0,0.0,1.0,0.0
22775.0,40,1,1,0,2,8,0,0,48,375,15,1,1.0,0.0,0.0,0.0,1.0
40101.0,73,4,6,1,6,7,0,0,41,623,415,1,0.0,1.0,0.0,0.0,1.0
58025.0,81,3,3,2,10,4,0,0,47,215,470,1,1.0,0.0,0.0,0.0,1.0
75777.0,12,1,3,6,11,1,0,1,44,360,1438,0,0.0,1.0,0.0,1.0,0.0
7500.0,7,4,3,2,2,7,0,0,47,418,53,1,0.0,0.0,1.0,0.0,1.0
33562.0,33,3,2,0,4,4,0,0,63,4,51,3,0.0,1.0,0.0,0.0,1.0
57642.0,24,3,7,6,6,4,0,0,56,171,679,1,0.0,1.0,0.0,1.0,0.0
58554.0,55,6,8,2,6,7,0,0,58,641,586,2,1.0,0.0,0.0,0.0,1.0
63777.0,87,8,11,1,6,8,0,0,47,462,653,2,1.0,0.0,0.0,0.0,1.0
57967.0,39,5,4,2,8,5,0,0,64,483,468,1,1.0,0.0,0.0,1.0,0.0
51381.5,53,0,0,0,1,0,0,0,48,686,1679,0,0.0,0.0,1.0,0.0,1.0
24434.0,9,2,2,1,2,7,0,0,54,42,50,2,1.0,0.0,0.0,0.0,1.0
11012.0,82,3,3,1,2,9,0,0,42,470,84,1,1.0,0.0,0.0,1.0,0.0
44802.0,71,2,9,4,12,8,0,0,56,677,1049,0,0.0,1.0,0.0,1.0,0.0
26816.0,50,1,0,0,3,4,0,0,40,681,22,0,1.0,0.0,0.0,1.0,0.0
34421.0,81,1,1,0,2,7,0,0,52,363,30,1,1.0,0.0,0.0,0.0,1.0
61223.0,46,2,9,3,4,5,0,0,59,381,1341,1,1.0,0.0,0.0,0.0,1.0
64014.0,56,7,8,2,5,7,0,0,80,19,444,3,0.0,1.0,0.0,0.0,1.0
56981.0,91,1,2,3,13,6,0,0,45,155,1241,0,1.0,0.0,0.0,1.0,0.0
69245.0,8,2,6,5,10,3,0,0,70,156,843,1,0.0,1.0,0.0,0.0,1.0
52869.0,40,3,3,1,4,7,0,1,72,622,172,2,0.0,1.0,0.0,0.0,1.0
